,segment_id,river_name
1438,02YL000-26811,Deadwater-Brook
1439,02YL000-26812,Adies-River
1440,02YL000-26813,Black-Brook
1441,02YL000-26814,Upper-Humber-River
1442,02YL000-26815,Adies-River
1443,02YL000-26816,Whites-River
1444,02YL000-26817,Northeast-Adies-River
1445,02YL000-26818,Upper-Humber-River
1446,02YL000-26819,East-Branch
1447,02YL000-26820,Rocky-Brook
1448,02YL000-26821,North-Arm-Brook
1449,02YL000-26822,Hughes-Brook
1450,02YL000-26823,Upper-Humber-River
1451,02YL000-26824,Upper-Humber-River
1452,02YL000-26825,Steady-Brook
1453,02YL000-26826,Adies-River
1454,02YL000-26827,Upper-Humber-River
1455,02YL000-26828,Rocky-Brook
1456,02YL000-26829,Coal-Brook
1457,02YL000-26830,West-Rocky-Brook
1458,02YL000-26831,Upper-Humber-River
1459,02YL000-26832,Deadwater-Brook
1460,02YL000-26833,Yellow-Marsh-Brook
1461,02YL000-26834,Junction-Brook
1462,02YL000-26835,Whites-River
1463,02YL000-26836,Liverpool-Brook
1464,02YL000-26837,Goose-Arm-Brook-North
1465,02YL000-26838,Salmon-Creek
1466,02YL000-26839,Liverpool-Brook
1467,02YL000-26840,Whites-River
1468,02YL000-26841,Rocky-Brook
1469,02YL000-26842,Upper-Humber-River
1470,02YL000-26843,Cooks-Brook
1471,02YL000-26844,Upper-Humber-River
1472,02YL000-26845,Gales-Brook
1473,02YL000-26846,North-Arm-Brook
1474,02YL000-26847,Steady-Brook
1475,02YL000-26848,Liverpool-Brook
1476,02YL000-26849,Hughes-Brook
1477,02YL000-26850,Upper-Humber-River
1478,02YL000-26851,Upper-Humber-River
1479,02YL000-26852,Otter-Brook
1480,02YL000-26853,Upper-Humber-River
1481,02YL000-26854,Taylors-Brook
1482,02YL000-26855,Hughes-Brook
1483,02YL000-26856,Neds-Steady
1484,02YL000-26857,Conways-Brook
1485,02YL000-26858,Upper-Humber-River
1486,02YL000-26859,Big-Falls-Brook
1487,02YL000-26860,Whites-River
1488,02YL000-26861,Birchy-Hill-Brook
1489,02YL000-26862,Payne-Brook
1490,02YL000-26863,Upper-Humber-River
1491,02YL000-26864,Whites-River
1492,02YL000-26865,Clarkes-Brook-West-Branch
1493,02YL000-26866,Beaver-Brook
1494,02YL000-26867,Northeast-Adies-River
1495,02YL000-26868,Watsons-Brook
1496,02YL000-26869,Cooks-Brook
1497,02YL000-26870,Little-Rapids-Brook
1498,02YL000-26871,Upper-Humber-River
1499,02YL000-26872,North-Brook
1500,02YL000-26873,Corner-Brook
1501,02YL000-26874,Black-Brook
1502,02YL000-26875,North-Brook
1503,02YL000-26876,Blue-Gulch-Brook
1504,02YL000-26877,Pynns-Brook
1505,02YL000-26878,Beaver-Brook
1506,02YL000-26879,Upper-Humber-River
1507,02YL000-26880,Rocky-Brook
1508,02YL000-26881,Black-Brook
1509,02YL000-26882,Steady-Brook
1510,02YL000-26883,Taylors-Brook
1511,02YL000-26884,Rattler-Brook
1512,02YL000-26885,Upper-Humber-River
1513,02YL000-26886,Liverpool-Brook
1514,02YL000-26887,Gales-Brook
1515,02YL000-26888,Beaver-Brook
1516,02YL000-26889,Adies-River
1517,02YL000-26890,Lower-Crabb-Brook
1518,02YL000-26891,Upper-Humber-River
1519,02YL000-26892,Deadwater-Brook
1520,02YL000-26893,North-Arm-Brook
1521,02YL000-26894,South-Brook
1522,02YL000-26895,East-Adies-River
1523,02YL000-26896,Goose-Arm-Brook
1524,02YL000-26897,Duncan-Brook
1525,02YL000-26898,Joes-Brook
1526,02YL000-26899,East-Adies-River
1527,02YL000-26900,Goose-Arm-Brook
1528,02YL000-26901,Corner-Brook
1529,02YL000-26902,Whites-River
1530,02YL000-26903,Upper-Humber-River
1531,02YL000-26904,Rocky-Brook
1532,02YL000-26905,Northeast-Adies-River
1533,02YL000-26906,Taylors-Brook
1534,02YL000-26907,Big-Tenth-Brook
1535,02YL000-26908,Crooked-Feeder
1536,02YL000-26909,Yellow-Marsh-Brook
1537,02YL000-26910,Whites-River
1538,02YL000-26911,Gales-Brook
1539,02YL000-26912,Liverpool-Brook
1540,02YL000-26913,Humber-River
1541,02YL000-26914,Upper-Humber-River
1542,02YL000-26915,Hughes-Brook
1543,02YL000-26916,Deadwater-Brook
1544,02YL000-26917,Whites-River
1545,02YL000-26918,Deadwater-Brook
1546,02YL000-26919,Upper-Humber-River
1547,02YL000-26920,East-Adies-River
1548,02YL000-26921,Fairfax-Brook
1549,02YL000-26922,Upper-Humber-River
1550,02YL000-26923,Upper-Humber-River
1551,02YL000-26924,Upper-Humber-River
1552,02YL000-26925,Upper-Humber-River
1553,02YL000-26926,Drill-Hole-Brook
1554,02YL000-26927,Bridgers-Brook
1555,02YL000-26928,Old-Mans-Brook
1556,02YL000-26929,Junction-Brook
1557,02YL000-26930,Humber-River
1558,02YL000-26931,Steady-Brook
1559,02YL000-26932,Harrimans-Brook
1560,02YL000-26933,Crooked-Feeder
1561,02YL000-26934,Beaver-Brook
1562,02YL000-26935,Upper-Humber-River
1563,02YL000-26936,Upper-Humber-River
1564,02YL000-26937,East-Steady-Brook
1565,02YL000-26938,Big-Falls-Brook
1566,02YL000-26939,Wigwam-Brook
1567,02YL000-26940,Goose-Arm-Brook-North
1568,02YL000-26941,Humber-River
1569,02YL000-26942,Upper-Humber-River
1570,02YL000-26943,Steady-Brook
1571,02YL000-26944,Steady-Brook
1572,02YL000-26945,Bakers-Brook
1573,02YL000-26946,Upper-Humber-River
1574,02YL000-26947,South-Brook
1575,02YL000-26948,Whites-River
1576,02YL000-26949,Goose-Arm-Brook
1577,02YL000-26950,Harrimans-Brook
1578,02YL000-26951,Beaver-Brook
1579,02YL000-26952,Upper-Humber-River
1580,02YL000-26953,Upper-Humber-River
1581,02YL000-26954,East-Branch
1582,02YL000-26955,Moose-Brook
1583,02YL000-26956,Deadwater-Brook
1584,02YL000-26957,Otter-Brook
1585,02YL000-26958,Upper-Humber-River
1586,02YL000-26959,Whites-River
1587,02YL000-26960,Upper-Humber-River
1588,02YL000-26961,Blow-Me-Down-Brook
1589,02YL000-26962,Lower-Crabb-Brook
1590,02YL000-26963,Upper-Humber-River
1591,02YL000-26964,Goose-Arm-Brook
1592,02YL000-26965,Stowbregs-Brook
1593,02YL000-26966,Whites-River
1594,02YL000-26967,Little-North-Brook
1595,02YL000-26968,Hughes-Brook
1596,02YL000-26969,Whites-River
1597,02YL000-26970,Upper-Humber-River
1598,02YL000-26971,East-Adies-River
1599,02YL000-26972,Black-Brook
1600,02YL000-26973,Alder-Brook
1601,02YL000-26974,Humber-River
1602,02YL000-26975,Upper-Humber-River
1603,02YL000-26976,Wigwam-Brook
1604,02YL000-26977,Whites-River
1605,02YL000-26978,North-Arm-Brook
1606,02YL000-26979,Goose-Arm-Brook-North
1607,02YL000-26980,Otter-Brook
1608,02YL000-26981,Clarks-Brook
1609,02YL000-26982,Humber-River
1610,02YL000-26983,Whites-River
1611,02YL000-26984,Lower-Crabb-Brook
1612,02YL000-26985,West-Rocky-Brook
1613,02YL000-26986,Salmon-Creek
1614,02YL000-26987,Hughes-Brook
1615,02YL000-26988,Corner-Brook
1616,02YL000-26989,Upper-Humber-River
1617,02YL000-26990,Northeast-Adies-River
1618,02YL000-26991,Otter-Brook
1619,02YL000-26992,Whites-River
1620,02YL000-26993,Upper-Humber-River
1621,02YL000-26994,Whites-River
1622,02YL000-26995,South-Brook
1623,02YL000-26996,Lanes-Brook
1624,02YL000-26997,Harrimans-Brook
1625,02YL000-26998,Upper-Humber-River
1626,02YL000-26999,Birchy-Hill-Brook
1627,02YL000-27000,Cooks-Brook
1628,02YL000-27001,Upper-Humber-River
1629,02YL000-27002,Ninety-Brook
1630,02YL000-27003,Taylors-Brook
1631,02YL000-27004,North-Brook
1632,02YL000-27005,Lower-Crabb-Brook
1633,02YL000-27006,Clarks-Brook
1634,02YL000-27007,Gales-Brook
1635,02YL000-27008,Upper-Humber-River
1636,02YL000-27009,Steady-Brook
1637,02YL000-27010,Upper-Humber-River
1638,02YL000-27011,Upper-Crabb-Brook
1639,02YL000-27012,Northeast-Adies-River
1640,02YL000-27013,South-Brook
1641,02YL000-27014,Birchy-Hill-Brook
1642,02YL000-27015,Gales-Brook
1643,02YL000-27016,Upper-Humber-River
1644,02YL000-27017,Goose-Arm-Brook
1645,02YL000-27018,Upper-Humber-River
1646,02YL000-27019,Upper-Humber-River
1647,02YL000-27020,Upper-Humber-River
1648,02YL000-27021,Deadwater-Brook
1649,02YL000-27022,Upper-Humber-River
1650,02YL000-27023,Goose-Arm-Brook-North
1651,02YL000-27024,West-Rocky-Brook
1652,02YL000-27025,Rocky-Brook
1653,02YL000-27026,Upper-Humber-River
1654,02YL000-27027,Northeast-Adies-River
1655,02YL000-27028,Upper-Humber-River
1656,02YL000-27029,Corner-Brook
1657,02YL000-27030,Liverpool-Brook
1658,02YL000-27031,Moose-Brook
1659,02YL000-27032,Junction-Brook
1660,02YL000-27033,Upper-Humber-River
1661,02YL000-27034,Spillway
1662,02YL000-27035,Blue-Gulch-Brook
1663,02YL000-27036,Whites-River
1664,02YL000-27037,Beaver-Brook
1665,02YL000-27038,Birchy-Hill-Brook
1666,02YL000-27039,Gillams-Brook
1667,02YL000-27040,Harrimans-Brook
1668,02YL000-27041,East-Adies-River
1669,02YL000-27042,Upper-Humber-River
1670,02YL000-27043,Corner-Brook
1671,02YL000-27044,Humber-River
1672,02YL000-27045,Upper-Humber-River
1673,02YL000-27046,Blow-Me-Down-Brook
1674,02YL000-27047,Upper-Humber-River
1675,02YL000-27048,Trout-Brook
1676,02YL000-27049,Steady-Brook
1677,02YL000-27050,Penguin-Arm-Brook
1678,02YL000-27051,Burnt-Hill-Brook
1679,02YL000-27052,Adies-River
1680,02YL000-27053,Northeast-Adies-River
1681,02YL000-27054,Northeast-Adies-River
1682,02YL000-27055,Middle-Branch
1683,02YL000-27056,Whites-River
1684,02YL000-27057,Adies-River
1685,02YL000-27058,Hughes-Brook
1686,02YL000-27059,Upper-Humber-River
1687,02YL000-27060,Upper-Humber-River
1688,02YL000-27061,Cox's-Brook
1689,02YL000-27062,Upper-Humber-River
1690,02YL000-27063,Birchy-Hill-Brook
1691,02YL000-27064,Upper-Humber-River
1692,02YL000-27065,Upper-Humber-River
1693,02YL000-27066,Gales-Brook
1694,02YL000-27067,Mine-Brook
1695,02YL000-27068,East-Adies-River
1696,02YL000-27069,Goose-Arm-Brook-North
1697,02YL000-27070,East-Adies-River
1698,02YL000-27071,Humber-River
1699,02YL000-27072,Goose-Arm-Brook-North
1700,02YL000-27073,Whites-River
1701,02YL000-27074,Humber-River
1702,02YL000-27075,Humber-River
1703,02YL000-27076,First-Branch
1704,02YL000-27077,Liverpool-Brook
1705,02YL000-27078,Upper-Humber-River
1706,02YL000-27079,Whites-River
1707,02YL000-27080,Lanes-Brook
1708,02YL000-27081,Upper-Humber-River
1709,02YL000-27082,Taylors-Brook
1710,02YL000-27083,Yellow-Marsh-Brook
1711,02YL000-27084,Liverpool-Brook
1712,02YL000-27085,Upper-Humber-River
1713,02YL000-27086,Crooked-Feeder
1714,02YL000-27087,Upper-Humber-River
1715,02YL000-27088,Upper-Humber-River
1716,02YL000-27089,Goose-Arm-Brook
1717,02YL000-27090,Ninth-Brook
1718,02YL000-27091,Upper-Humber-River
1719,02YL000-27092,Whites-River
1720,02YL000-27093,Neds-Steady
1721,02YL000-27094,Upper-Humber-River
1722,02YL000-27095,Goose-Arm-Brook-North
1723,02YL000-27096,Cooks-Brook
1724,02YL000-27097,Trout-Brook
1725,02YL000-27098,Goose-Arm-Brook-North
1726,02YL000-27099,Whites-River
1727,02YL000-27100,Upper-Humber-River
1728,02YL000-27101,Lower-Crabb-Brook
1729,02YL000-27102,Whites-River
1730,02YL000-27103,Crooked-Feeder
1731,02YL000-27104,Upper-Humber-River
1732,02YL000-27105,Upper-Humber-River
1733,02YL000-27106,Northeast-Adies-River
1734,02YL000-27107,Pynns-Brook
1735,02YL000-27108,Junction-Brook
1736,02YL000-27109,Beaver-Brook
1737,02YL000-27110,Liverpool-Brook
1738,02YL000-27111,Goose-Arm-Brook-North
1739,02YL000-27112,Whites-River
1740,02YL000-27113,Northeast-Adies-River
1741,02YL000-27114,Humber-River
1742,02YL000-27115,Upper-Humber-River
1743,02YL000-27116,Blow-Me-Down-Brook
1744,02YL000-27117,East-Adies-River
1745,02YL000-27118,Yellow-Marsh-Brook
1746,02YL000-27119,Upper-Humber-River
1747,02YL000-27120,Rocky-Brook
1748,02YL000-27121,Upper-Humber-River
1749,02YL000-27122,Trout-Creek
1750,02YL000-27123,Clarks-Brook
1751,02YL000-27124,Black-Brook
1752,02YL000-27125,Upper-Humber-River
1753,02YL000-27126,Harrimans-Brook
1754,02YL000-27127,Upper-Humber-River
1755,02YL000-27128,Beaver-Brook
1756,02YL000-27129,East-Adies-River
1757,02YL000-27130,Junction-Brook
1758,02YL000-27131,Old-Mans-Brook
1759,02YL000-27132,Upper-Humber-River
1760,02YL000-27133,Steady-Brook
1761,02YL000-27134,Upper-Humber-River
1762,02YL000-27135,Birchy-Hill-Brook
1763,02YL000-27136,Hughes-Brook
1764,02YL000-27137,West-Branch
1765,02YL000-27138,Upper-Humber-River
1766,02YL000-27139,Wild-Cove-Brook
1767,02YL000-27140,Upper-Humber-River
1768,02YL000-27141,Big-Falls-Brook
1769,02YL000-27142,Upper-Humber-River
1770,02YL000-27143,Gales-Brook
1771,02YL000-27144,Vardy-Brook
1772,02YL000-27145,Rocky-Brook
1773,02YL000-27146,Otter-Brook
1774,02YL000-27147,Northeast-Adies-River
1775,02YL000-27148,Cooks-Brook
1776,02YL000-27149,Rocky-Brook
1777,02YL000-27150,Upper-Humber-River
1778,02YL000-27151,Upper-Humber-River
1779,02YL000-27152,Clarks-Brook
1780,02YL000-27153,Monkey-Brook
1781,02YL000-27154,Liverpool-Brook
1782,02YL000-27155,Petries-Brook
1783,02YL000-27156,Irishtown-Brook
1784,02YL000-27157,West-Rocky-Brook
1785,02YL000-27158,Ninth-Brook
1786,02YL000-27159,Crooked-Feeder
1787,02YL000-27160,Upper-Humber-River
1788,02YL000-27161,Wolf-Brook
1789,02YL000-27162,Birchy-Hill-Brook
1790,02YL000-27163,East-Branch
1791,02YL000-27164,Upper-Humber-River
1792,02YL000-27165,Whites-River
1793,02YL000-27166,Northeast-Adies-River
1794,02YL000-27167,Cooks-Brook
1795,02YL000-27168,Middle-Branch
1796,02YL000-27169,Crooked-Feeder
1797,02YL000-27170,Crooked-Feeder
1798,02YL000-27171,Humber-River
1799,02YL000-27172,Deadwater-Brook
1800,02YL000-27173,Adies-River
1801,02YL000-27174,Upper-Humber-River
1802,02YL000-27175,Upper-Humber-River
1803,02YL000-27176,Old-Mans-Brook
1804,02YL000-27177,Hughes-Brook
1805,02YL000-27178,East-Adies-River
1806,02YL000-27179,Burnt-Hill-Brook
1807,02YL000-27180,North-Brook
1808,02YL000-27181,Goose-Arm-Brook-North
1809,02YL000-27182,Upper-Humber-River
1810,02YL000-27183,Upper-Humber-River
1811,02YL000-27184,Upper-Humber-River
1812,02YL000-27185,Goose-Arm-Brook
1813,02YL000-27186,Deadwater-Brook
1814,02YL000-27187,Goose-Arm-Brook
1815,02YL000-27188,Adies-River
1816,02YL000-27189,Goose-Arm-Brook-North
1817,02YL000-27190,Upper-Humber-River
1818,02YL000-27191,Humber-River
1819,02YL000-27192,Parsons-Brook
1820,02YL000-27193,Rocky-Brook
1821,02YL000-27194,Deadwater-Brook
1822,02YL000-27195,Middle-Branch
1823,02YL000-27196,Whites-River
1824,02YL000-27197,Beavertown-Brook
1825,02YL000-27198,Deadwater-Brook
1826,02YL000-27199,Upper-Humber-River
1827,02YL000-27200,Humber-River
1828,02YL000-27201,Goose-Arm-Brook
1829,02YL000-27202,Salmon-Creek
1830,02YL000-27203,Pratts-Brook
1831,02YL000-27204,Birchy-Hill-Brook
1832,02YL000-27205,Fairfax-Brook
1833,02YL000-27206,Big-Tenth-Brook
1834,02YL000-27207,Adies-River
1835,02YL000-27208,Northeast-Adies-River
1836,02YL000-27209,Crooked-Brook
1837,02YL000-27210,East-Adies-River
1838,02YL000-27211,Upper-Humber-River
1839,02YL000-27212,Salmon-Creek
1840,02YL000-27213,Little-Falls-Brook
1841,02YL000-27214,Humber-River
1842,02YL000-27215,Hughes-Brook
1843,02YL000-27216,Gales-Brook
1844,02YL000-27217,Whites-River
1845,02YL000-27218,Parsons-Brook
1846,02YL000-27219,Whites-River
1847,02YL000-27220,Blow-Me-Down-Brook
1848,02YL000-27221,Humber-River
1849,02YL000-27222,Crooked-Feeder
1850,02YL000-27223,Rocky-Brook
1851,02YL000-27224,Whites-River
1852,02YL000-27225,Northeast-Adies-River
1853,02YL000-27226,Cooks-Brook
1854,02YL000-27227,Liverpool-Brook
1855,02YL000-27228,Taylors-Brook
1856,02YL000-27229,First-Branch
1857,02YL000-27230,Yellow-Marsh-Brook
1858,02YL000-27231,Whites-River
1859,02YL000-27232,Beaver-Brook
1860,02YL000-27233,Lower-Crabb-Brook
1861,02YL000-27234,Crooked-Feeder
1862,02YL000-27235,Upper-Humber-River
1863,02YL000-27236,Liverpool-Brook
1864,02YL000-27237,Whites-River
1865,02YL000-27238,Beaver-Brook
1866,02YL000-27239,East-Adies-River
1867,02YL000-27240,Upper-Humber-River
1868,02YL000-27241,Gillams-Brook
1869,02YL000-27242,Moose-Brook
1870,02YL000-27243,East-Adies-River
1871,02YL000-27244,Black-Brook
1872,02YL000-27245,Northeast-Adies-River
1873,02YL000-27246,Upper-Humber-River
1874,02YL000-27247,West-Branch
1875,02YL000-27248,Northeast-Adies-River
1876,02YL000-27249,Beaver-Brook
1877,02YL000-27250,Northeast-Adies-River
1878,02YL000-27251,Northeast-Adies-River
1879,02YL000-27252,Humber-River
1880,02YL000-27253,Upper-Humber-River
1881,02YL000-27254,Drill-Hole-Brook
1882,02YL000-27255,West-Rocky-Brook
1883,02YL000-27256,Whites-River
1884,02YL000-27257,Transmission-Brook
1885,02YL000-27258,Barachois-Brook
1886,02YL000-27259,Whites-River
1887,02YL000-27260,Rocky-Brook
1888,02YL000-27261,Adies-River
1889,02YL000-27262,Northeast-Adies-River
1890,02YL000-27263,Upper-Humber-River
1891,02YL000-27264,Eighth-Brook
1892,02YL000-27265,Harrimans-Brook
1893,02YL000-27266,Upper-Humber-River
1894,02YL000-27267,Liverpool-Brook
1895,02YL000-27268,Corner-Brook
1896,02YL000-27269,Lower-Crabb-Brook
1897,02YL000-27270,Upper-Humber-River
1898,02YL000-27271,Moose-Brook
1899,02YL000-27272,Goose-Arm-Brook-North
1900,02YL000-27273,Humber-River
1901,02YL000-27274,North-Arm-Brook
1902,02YL000-27275,Corner-Brook
1903,02YL000-27276,Humber-River
1904,02YL000-27277,Lower-Crabb-Brook
1905,02YL000-27278,Whites-River
1906,02YL000-27279,Corner-Brook
1907,02YL000-27280,Northeast-Adies-River
1908,02YL000-27281,Whites-River
1909,02YL000-27282,Whites-River
1910,02YL000-27283,North-Arm-Brook
1911,02YL000-27284,East-Adies-River
1912,02YL000-27285,Rocky-Brook
1913,02YL000-27286,Mine-Brook
1914,02YL000-27287,Birchy-Hill-Brook
1915,02YL000-27288,Upper-Humber-River
1916,02YL000-27289,Northeast-Adies-River
1917,02YL000-27290,Gillams-Brook
1918,02YL000-27291,Upper-Humber-River
1919,02YL000-27292,Lower-Crabb-Brook
1920,02YL000-27293,Goose-Arm-Brook-North
1921,02YL000-27294,Northeast-Adies-River
1922,02YL000-27295,Otter-Brook
1923,02YL000-27296,Whites-River
1924,02YL000-27297,Crooked-Feeder
1925,02YL000-27298,Crooked-Feeder
1926,02YL000-27299,Adies-River
1927,02YL000-27300,Barachois-Brook
1928,02YL000-27301,Upper-Humber-River
1929,02YL000-27302,Upper-Humber-River
1930,02YL000-27303,Upper-Humber-River
1931,02YL000-27304,Upper-Humber-River
1932,02YL000-27305,West-Rocky-Brook
1933,02YL000-27306,Whites-River
1934,02YL000-27307,East-Adies-River
1935,02YL000-27308,Upper-Humber-River
1936,02YL000-27309,Upper-Humber-River
1937,02YL000-27310,Upper-Humber-River
1938,02YL000-27311,Goose-Arm-Brook
1939,02YL000-27312,Trout-Creek
1940,02YL000-27313,Upper-Humber-River
1941,02YL000-27314,Cox's-Brook
1942,02YL000-27315,Ninety-Brook
1943,02YL000-27316,Goose-Arm-Brook
1944,02YL000-27317,Upper-Humber-River
1945,02YL000-27318,East-Adies-River
1946,02YL000-27319,Alder-Brook
1947,02YL000-27320,Salmon-Creek
1948,02YL000-27321,Black-Brook
1949,02YL000-27322,Liverpool-Brook
1950,02YL000-27323,Yellow-Marsh-Brook
1951,02YL000-27324,Steady-Brook
1952,02YL000-27325,Upper-Humber-River
1953,02YL000-27326,Rocky-Brook
1954,02YL000-27327,Black-Brook
1955,02YL000-27328,Blue-Gulch-Brook
1956,02YL000-27329,Northeast-Adies-River
1957,02YL000-27330,Beaver-Brook
1958,02YL000-27331,Taylors-Brook
1959,02YL000-27332,North-Arm-Brook
1960,02YL000-27333,Upper-Humber-River
1961,02YL000-27334,Whites-River
1962,02YL000-27335,Black-Gulch-Brook
1963,02YL000-27336,Carp-Creek
1964,02YL000-27337,Big-Falls-Brook
1965,02YL000-27338,Upper-Humber-River
1966,02YL000-27339,Cooks-Brook
1967,02YL000-27340,Upper-Humber-River
1968,02YL000-27341,Upper-Humber-River
1969,02YL000-27342,Upper-Humber-River
1970,02YL000-27343,Barachois-Brook
1971,02YL000-27344,Cox's-Brook
1972,02YL000-27345,Steady-Brook
1973,02YL000-27346,East-Adies-River
1974,02YL000-27347,Goose-Arm-Brook
1975,02YL000-27348,East-Adies-River
1976,02YL000-27349,East-Adies-River
1977,02YL000-27350,Neds-Steady
1978,02YL000-27351,Crooked-Feeder
1979,02YL000-27352,Lower-Crabb-Brook
1980,02YL000-27353,Steady-Brook
1981,02YL000-27354,East-Steady-Brook
1982,02YL000-27355,Rocky-Brook
1983,02YL000-27356,Otter-Brook
1984,02YL000-27357,Liverpool-Brook
1985,02YL000-27358,Whites-River
1986,02YL000-27359,Adies-River
1987,02YL000-27360,Carp-Creek
1988,02YL000-27361,Northeast-Adies-River
1989,02YL000-27362,Irishtown-Brook
1990,02YL000-27363,Lower-Crabb-Brook
1991,02YL000-27364,Irishtown-Brook
1992,02YL000-27365,Cox's-Brook
1993,02YL000-27366,North-Brook
1994,02YL000-27367,Corner-Brook
1995,02YL000-27368,Upper-Humber-River
1996,02YL000-27369,Parsons-Brook
1997,02YL000-27370,Liverpool-Brook
1998,02YL000-27371,Goose-Arm-Brook-North
1999,02YL000-27372,Gillams-Brook
2000,02YL000-27373,Upper-Humber-River
2001,02YL000-27374,Goose-Arm-Brook
2002,02YL000-27375,Black-Gulch-Brook
2003,02YL000-27376,Taylors-Brook
2004,02YL000-27377,Black-Brook
2005,02YL000-27378,Upper-Humber-River
2006,02YL000-27379,Upper-Humber-River
2007,02YL000-27380,Yellow-Marsh-Brook
2008,02YL000-27381,East-Adies-River
2009,02YL000-27382,Upper-Humber-River
2010,02YL000-27383,Lower-Crabb-Brook
2011,02YL000-27384,Upper-Humber-River
2012,02YL000-27385,Taylors-Brook
2013,02YL000-27386,Crooked-Feeder
2014,02YL000-27387,Upper-Humber-River
2015,02YL000-27388,Goose-Arm-Brook-North
2016,02YL000-27389,North-Brook
2017,02YL000-27390,Black-Brook
2018,02YL000-27391,Upper-Humber-River
2019,02YL000-27392,East-Branch
2020,02YL000-27393,East-Adies-River
2021,02YL000-27394,Upper-Humber-River
2022,02YL000-27395,Crooked-Feeder
2023,02YL000-27396,Northeast-Adies-River
2024,02YL000-27397,Upper-Humber-River
2025,02YL000-27398,Whites-Brook
2026,02YL000-27399,Corner-Brook
2027,02YL000-27400,East-Adies-River
2028,02YL000-27401,Humber-River
2029,02YL000-27402,Goose-Arm-Brook-North
2030,02YL000-27403,Blue-Gulch-Brook
2031,02YL000-27404,Goose-Arm-Brook
2032,02YL000-27405,Upper-Humber-River
2033,02YL000-27406,Middle-Branch
2034,02YL000-27407,Trout-Creek
2035,02YL000-27408,Taylors-Brook
2036,02YL000-27409,Whites-River
2037,02YL000-27410,Ninety-Brook
2038,02YL000-27411,Northeast-Adies-River
2039,02YL000-27412,Upper-Humber-River
2040,02YL000-27413,Deadwater-Brook
2041,02YL000-27414,Black-Brook
2042,02YL000-27415,Yellow-Marsh-Brook
2043,02YL000-27416,Blow-Me-Down-Brook
2044,02YL000-27417,Upper-Humber-River
2045,02YL000-27418,Mine-Brook
2046,02YL000-27419,North-Brook
2047,02YL000-27420,Upper-Humber-River
2048,02YL000-27421,Upper-Humber-River
2049,02YL000-27422,Whites-River
2050,02YL000-27423,East-Adies-River
2051,02YL000-27424,Gillams-Brook
2052,02YL000-27425,South-Brook
2053,02YL000-27426,Big-Feeder-Brook
2054,02YL000-27427,Wigwam-Brook
2055,02YL000-27428,Penguin-Arm-Brook
2056,02YL000-27429,Goose-Arm-Brook
2057,02YL000-27430,Whites-River
2058,02YL000-27431,Upper-Humber-River
2059,02YL000-27432,Upper-Humber-River
2060,02YL000-27433,Whites-River
2061,02YL000-27434,Blue-Gulch-Brook
2062,02YL000-27435,East-Adies-River
2063,02YL000-27436,Lower-Crabb-Brook
2064,02YL000-27437,Bells-Brook
2065,02YL000-27438,East-Branch
2066,02YL000-27439,Northeast-Adies-River
2067,02YL000-27440,Upper-Humber-River
2068,02YL000-27441,Gales-Brook
2069,02YL000-27442,Upper-Humber-River
2070,02YL000-27443,Gales-Brook
